Date,Close/Last,Volume,Open,High,Low
06/21/2018,$10.70,1112121,$10.85,$10.90,$10.70
06/20/2018,$10.90,1320829,$10.91,$11.12,$10.8175
06/19/2018,$11.00,1592406,$11.16,$11.40,$10.79
06/18/2018,$11.05,2086369,$10.84,$11.39,$10.76
06/15/2018,$10.95,2481050,$11.29,$11.29,$10.90
06/14/2018,$11.53,4186580,$10.73,$11.59,$10.61
06/13/2018,$10.60,5518034,$11.19,$11.20,$10.52
06/12/2018,$11.29,3516336,$11.485,$11.86,$11.16
06/11/2018,$11.70,4427020,$11.11,$11.74,$11.10
06/08/2018,$12.70,1022366,$12.555,$12.91,$12.35
06/07/2018,$12.86,1069467,$12.72,$12.86,$12.61
06/06/2018,$12.45,2567948,$12.45,$12.86,$12.30
06/05/2018,$12.43,1855877,$11.92,$12.45,$11.80
06/04/2018,$11.98,1263455,$12.09,$12.11,$11.91
06/01/2018,$12.10,937828,$12.30,$12.30,$11.90
05/31/2018,$12.2799,1407743,$12.10,$12.30,$11.91
05/30/2018,$11.96,1789650,$12.25,$12.40,$11.76
05/29/2018,$12.15,2226461,$12.445,$12.60,$11.91
05/25/2018,$12.15,1077130,$12.15,$12.27,$11.96
05/24/2018,$12.24,2258571,$11.555,$12.28,$11.55
05/23/2018,$12.22,6441486,$12.855,$12.90,$11.56
05/22/2018,$13.08,1926438,$13.31,$13.35,$13.08
05/21/2018,$13.61,1253617,$13.955,$13.98,$13.54
05/18/2018,$13.535,1947860,$13.54,$13.82,$13.10
05/17/2018,$13.53,1590529,$13.765,$13.92,$13.49
05/16/2018,$13.75,2136296,$13.90,$13.99,$13.55
05/15/2018,$14.25,1953235,$14.59,$14.68,$13.90
05/14/2018,$14.50,2890429,$13.975,$14.75,$13.81
05/11/2018,$14.10,3952731,$13.71,$14.19,$13.36
05/10/2018,$14.58,2666364,$15.20,$15.20,$14.36
05/09/2018,$14.97,2343370,$15.02,$15.17,$14.90
05/08/2018,$14.7101,2462899,$14.67,$14.7101,$14.36
05/07/2018,$14.97,3125884,$14.97,$15.14,$14.61
05/04/2018,$15.59,2529075,$15.525,$15.70,$15.26
05/03/2018,$15.20,3854155,$14.89,$15.64,$14.89
05/02/2018,$14.44,2087751,$14.90,$15.15,$14.30
05/01/2018,$14.94,2554877,$15.30,$15.33,$14.76
04/30/2018,$15.85,2348925,$16.14,$16.24,$15.62
04/27/2018,$15.50,3294509,$15.99,$16.20,$15.37
04/26/2018,$15.35,3008876,$14.90,$15.55,$14.50
04/25/2018,$15.07,6974751,$15.925,$15.93,$13.90
04/24/2018,$16.88,5614493,$16.14,$16.8801,$16.00
04/23/2018,$15.25,3006712,$15.41,$15.55,$15.01
04/20/2018,$14.85,4060123,$14.56,$14.85,$14.25
04/19/2018,$13.65,2516055,$13.40,$13.88,$13.35
04/18/2018,$13.24,2134557,$12.975,$13.25,$12.75
04/17/2018,$12.43,3136711,$13.37,$13.55,$12.19
04/16/2018,$13.18,2480680,$13.595,$13.60,$12.77
04/13/2018,$13.52,4595658,$13.20,$13.52,$13.00
04/12/2018,$12.48,4328163,$12.64,$12.86,$11.90
04/11/2018,$11.48,2214684,$11.05,$11.54,$11.00
04/10/2018,$11.05,2322218,$10.725,$11.14,$10.56
04/09/2018,$10.55,2137848,$10.80,$10.98,$10.54
04/06/2018,$10.55,2934548,$10.67,$10.8299,$10.45
04/05/2018,$11.01,3308872,$10.79,$11.29,$10.44
04/04/2018,$11.12,3450871,$11.60,$11.91,$11.01
04/03/2018,$12.67,3808861,$11.445,$12.84,$11.44
04/02/2018,$11.19,3366176,$10.235,$11.32,$10.23
03/29/2018,$10.49,5229403,$10.74,$10.95,$10.17
03/28/2018,$11.28,3885889,$11.94,$12.10,$11.11
03/27/2018,$11.95,4114409,$12.55,$13.15,$11.74
03/26/2018,$12.61,4259090,$13.20,$13.30,$12.25
03/23/2018,$13.72,2316350,$13.61,$14.39,$13.50
03/22/2018,$14.09,2361284,$14.35,$14.60,$13.85
03/21/2018,$14.75,4044044,$14.78,$15.59,$14.26
03/20/2018,$14.60,3474798,$13.795,$14.60,$13.65
03/19/2018,$13.60,3263841,$13.935,$14.60,$13.46
03/16/2018,$14.23,3515383,$13.845,$14.50,$13.64
03/15/2018,$13.46,3971861,$13.20,$13.54,$12.91
03/14/2018,$13.305,5493265,$14.15,$14.34,$13.28
03/13/2018,$14.80,2607587,$15.23,$15.38,$14.52
03/12/2018,$15.16,3085645,$15.84,$15.87,$15.01
03/09/2018,$14.9899,4362168,$14.61,$15.49,$14.53
03/08/2018,$15.74,4784385,$15.61,$16.2899,$14.91
03/07/2018,$15.74,7850750,$16.995,$17.36,$14.80
03/06/2018,$17.1599,3915040,$17.685,$17.90,$17.02
03/05/2018,$18.6101,3143133,$18.71,$18.90,$18.30
03/02/2018,$18.00,1998813,$17.925,$18.05,$17.32
03/01/2018,$18.10,2036547,$17.94,$18.15,$17.68
02/28/2018,$17.83,2028532,$17.86,$18.10,$17.54
02/27/2018,$18.16,3504878,$18.555,$18.76,$18.0601
02/26/2018,$17.82,4027363,$18.05,$18.19,$17.51
02/23/2018,$17.21,4660164,$17.72,$18.25,$17.13
02/22/2018,$16.92,6643852,$17.01,$17.24,$16.28
02/21/2018,$17.86,5963642,$18.19,$18.70,$17.75
02/20/2018,$19.99,6919252,$20.06,$20.40,$19.53
02/16/2018,$17.76,6899786,$17.75,$19.40,$17.49
02/15/2018,$18.64,9015808,$17.36,$19.41,$16.44
02/14/2018,$16.44,6482816,$15.205,$16.5875,$15.20
02/13/2018,$14.39,2317114,$14.695,$14.70,$14.05
02/12/2018,$14.87,4172032,$14.665,$15.05,$14.37
02/09/2018,$14.34,3938123,$14.60,$14.67,$13.54
02/08/2018,$13.945,5211696,$14.66,$14.95,$13.76
02/07/2018,$13.69,9820615,$13.10,$14.40,$13.05
02/06/2018,$12.31,9410048,$10.15,$12.75,$10.00
02/05/2018,$10.05,12165790,$10.96,$11.12,$9.60
02/02/2018,$12.00,10203580,$11.89,$13.10,$11.64
02/01/2018,$13.11,12841740,$14.25,$14.25,$12.05
01/31/2018,$15.59,8460770,$17.40,$17.40,$14.75
01/30/2018,$17.51,5061831,$18.50,$18.69,$17.31
01/29/2018,$19.14,4823899,$18.785,$19.60,$18.77
01/26/2018,$18.0769,2927109,$17.9231,$18.4066,$17.5824
01/25/2018,$18.5165,2359268,$18.3873,$18.6373,$18.1459
01/24/2018,$18.3522,3165256,$18.6703,$19.0439,$18.1319
01/23/2018,$18.161,5421876,$18.1923,$18.8681,$17.6923
01/22/2018,$18.5275,4527983,$18.5939,$19.0687,$17.6923
01/19/2018,$19.4289,6748385,$20.8571,$20.934,$18.9161
01/18/2018,$20.4066,8598417,$19.967,$20.5384,$19.5055
01/17/2018,$17.978,15649286,$16.8681,$18.2143,$15.5934
01/16/2018,$19.0769,10056329,$18.1319,$20.2306,$18.1319
01/12/2018,$21.6483,8527892,$19.7912,$21.8461,$19.7912
01/11/2018,$18.7693,12246792,$20.6259,$21.1428,$18.5275
01/10/2018,$21.5494,9749295,$23.2967,$23.3555,$21.4835
01/09/2018,$23.7362,4765493,$22.6373,$24.6154,$22.6373
01/08/2018,$24.2278,7958777,$23.8412,$25.1989,$22.3077
01/05/2018,$25.691,7356811,$26.6867,$27.2088,$25.4945
01/04/2018,$24.2198,4902630,$24.1758,$25.0335,$23.0879
01/03/2018,$24.7802,7653836,$26.3736,$26.8571,$24.4888
01/02/2018,$24.8516,10683047,$21.2266,$25.4945,$21.2266
12/29/2017,$22.1538,6345436,$22.2527,$22.967,$21.978
12/28/2017,$21.2857,9548094,$21.3571,$23.2637,$20.4945
12/27/2017,$23.6264,11757394,$26.7802,$26.8132,$22.4176
12/26/2017,$25.934,16713714,$24.941,$27.3406,$24.5055
12/22/2017,$21.8681,30291291,$14.8242,$22.1428,$12.6923
12/21/2017,$19.4725,25717991,$24.2857,$24.6593,$19.367
12/20/2017,$26.1867,24262990,$31.4944,$32.1538,$24.967
12/19/2017,$33.1977,23306579,$35.6316,$38.7142,$28.9011
12/18/2017,$38.0549,20846210,$31.8663,$38.2967,$31.4285
12/15/2017,$29.6593,13395395,$28.022,$30.2198,$27.1428
12/14/2017,$26.0988,9778506,$25.8791,$27.0439,$24.7501
12/13/2017,$25.6593,24002275,$25.8351,$28.011,$23.0769
12/12/2017,$24.978,21472927,$20.8022,$25.5714,$20.6593
12/11/2017,$20.3323,14669670,$19.2199,$20.4394,$19.1209
12/08/2017,$18.1308,14971335,$18.8214,$19.7581,$18.022
12/07/2017,$20.0001,22212849,$20.1099,$20.8791,$19.1209
12/06/2017,$18.3736,17333879,$19.0989,$19.2308,$17.1978
12/05/2017,$17.2954,26891983,$20.6648,$20.9401,$14.8352
12/04/2017,$20.0549,11374192,$19.5797,$20.1099,$18.7384
12/01/2017,$18.2967,11212940,$18.6698,$18.945,$17.4176
11/30/2017,$16.7143,15821822,$16.0494,$17.4725,$14.9236
11/29/2017,$17.1758,30832014,$19.0828,$20.0438,$14.8352
11/28/2017,$16.1539,21080808,$15.7854,$17.7045,$15.6593
11/27/2017,$14.6044,16526982,$13.9121,$14.9121,$13.1868
11/24/2017,$11.8023,4436800,$10.9879,$11.8132,$10.956
11/22/2017,$10.9341,4535718,$10.7329,$10.967,$10.1319
11/21/2017,$10.6725,4849668,$10.6402,$10.7912,$10.5056
11/20/2017,$10.5494,5448630,$10.4367,$10.6593,$10.4341
11/17/2017,$9.9505,5074984,$10.1099,$10.3298,$9.9342
11/16/2017,$9.923,4961234,$9.7445,$10.0549,$9.7417
11/15/2017,$9.5604,5877423,$9.4505,$9.7253,$9.3407
11/14/2017,$8.7912,6929566,$9.4374,$9.5549,$8.6319
11/13/2017,$9.4176,6314769,$9.5899,$9.9447,$9.4066
11/10/2017,$9.6703,7693330,$9.6692,$10.1263,$9.5576
11/09/2017,$10.1786,3212940,$10.0406,$10.2279,$9.8901
11/08/2017,$10.1209,10491491,$10.2887,$10.6044,$9.945
11/07/2017,$9.8791,4974338,$9.9725,$10.00,$9.6978
11/06/2017,$10.1539,9078169,$10.5384,$10.7681,$9.7582
11/03/2017,$10.4396,8364455,$10.6324,$10.8242,$10.3297
11/02/2017,$10.1868,9884248,$10.2747,$10.489,$9.8022
11/01/2017,$9.3187,13282464,$9.4527,$10.4286,$9.2308
10/31/2017,$9.1028,11791428,$8.0409,$9.1731,$8.033
10/30/2017,$7.978,5831195,$7.7692,$7.9835,$7.7165
10/27/2017,$7.489,3966330,$7.6891,$7.6923,$7.3901
10/26/2017,$7.6896,4805897,$7.5813,$7.7472,$7.5812
10/25/2017,$7.4396,2317499,$7.4532,$7.5604,$7.3632
10/24/2017,$7.4725,1665393,$7.4654,$7.6044,$7.4176
10/23/2017,$7.5604,3300209,$7.6758,$7.6813,$7.4615
10/20/2017,$7.7199,5522250,$7.4352,$7.7911,$7.3407
10/19/2017,$7.4294,2534808,$7.4643,$7.5549,$7.3408
10/18/2017,$7.3204,2882428,$7.1102,$7.4703,$7.0439
10/17/2017,$7.3835,5669670,$7.1646,$7.5385,$6.8681
10/16/2017,$7.2088,3482755,$7.5055,$7.5165,$7.1703
10/13/2017,$7.4428,6024479,$7.7006,$7.8021,$7.4396
10/12/2017,$7.4575,6753208,$7.4816,$7.5824,$7.1264
10/11/2017,$6.8683,7923287,$7.3324,$7.3352,$6.6044
10/10/2017,$7.3564,4815543,$7.6698,$7.7033,$7.2654
10/09/2017,$7.6676,5769679,$7.7376,$7.8242,$7.3187
10/06/2017,$7.5604,1777050,$7.7033,$7.7363,$7.5276
10/05/2017,$7.6483,1777141,$7.6896,$7.7472,$7.5659
10/04/2017,$7.5233,1693512,$7.5386,$7.5387,$7.4176
10/03/2017,$7.5385,2736828,$7.6698,$7.6813,$7.4176
10/02/2017,$7.8078,3418691,$7.9066,$8.0769,$7.7556
09/29/2017,$7.7143,2920284,$7.9423,$7.967,$7.6758
09/28/2017,$7.8626,2996178,$8.1511,$8.1538,$7.8022
09/27/2017,$8.1264,5146965,$7.9787,$8.1912,$7.8571
09/26/2017,$7.6099,2521795,$7.8489,$7.967,$7.5934
09/25/2017,$7.5835,4965329,$7.7748,$7.8835,$7.5824
09/22/2017,$7.2857,4009100,$6.9781,$7.2967,$6.6704
09/21/2017,$7.1979,6032396,$7.7417,$7.7418,$7.1209
09/20/2017,$7.8022,3404586,$7.7854,$8.1319,$7.7472
09/19/2017,$7.7472,6273091,$8.1349,$8.1813,$7.4176
09/18/2017,$8.1866,10715261,$7.7522,$8.3407,$7.7516
09/15/2017,$6.9231,14678406,$5.6651,$7.1187,$5.5825
09/14/2017,$5.6965,12737829,$5.4848,$6.0429,$5.2857
09/13/2017,$6.2198,15381654,$7.1429,$7.1429,$6.2198
09/12/2017,$7.6374,5840386,$7.8022,$8.0515,$7.4758
09/11/2017,$7.5824,6828647,$7.6923,$8.0549,$7.4286
09/08/2017,$7.9013,7996542,$8.6842,$8.6842,$7.7034
09/07/2017,$8.6813,6713441,$9.4286,$9.7027,$8.6813
09/06/2017,$9.1236,5640914,$9.022,$9.3956,$8.9582
09/05/2017,$8.5165,13492674,$7.5769,$8.7912,$7.2857
09/01/2017,$8.7912,25759214,$11.0233,$11.2719,$8.3516
08/31/2017,$11.0439,15115115,$10.8681,$11.7027,$10.6593
08/30/2017,$10.1868,9567295,$9.245,$10.245,$9.2308
08/29/2017,$9.1537,8006643,$8.6071,$9.2637,$8.6071
08/28/2017,$8.4203,3276276,$8.4061,$8.4946,$8.3022
08/25/2017,$8.2967,5257166,$8.4286,$8.5494,$8.2967
08/24/2017,$8.2417,4129311,$8.1299,$8.4176,$8.1198
08/23/2017,$8.022,2999545,$7.9769,$8.1758,$7.9143
08/22/2017,$7.8874,5486668,$7.6372,$7.9121,$7.4615
08/21/2017,$7.6813,6499772,$7.7253,$7.7802,$7.4754
08/18/2017,$7.7308,7771408,$8.1758,$8.2747,$7.7308
08/17/2017,$8.1648,9223405,$8.1319,$8.5385,$7.65
08/16/2017,$8.0549,6760124,$7.6813,$8.2033,$7.6812
08/15/2017,$7.5276,11583402,$7.8439,$7.9231,$6.8132
08/14/2017,$8.1319,12890891,$8.022,$8.4066,$7.1566
08/11/2017,$6.7753,8675767,$6.3791,$6.8626,$6.379
08/10/2017,$6.1538,5725089,$5.7247,$6.1868,$5.7242
08/09/2017,$5.7143,2949586,$5.7885,$5.8132,$5.6346
08/08/2017,$5.8132,5304122,$5.9504,$6.0357,$5.7692
08/07/2017,$5.9231,7294203,$5.772,$6.044,$5.6166
08/04/2017,$5.2198,2663664,$5.2418,$5.2747,$5.1868
08/03/2017,$5.1868,3184457,$5.033,$5.2253,$5.033
08/02/2017,$4.8692,5591501,$4.6825,$5.067,$4.6825
08/01/2017,$4.6593,2593139,$4.5631,$4.6868,$4.3846
07/31/2017,$4.6154,3101101,$4.6813,$4.6861,$4.4283
07/28/2017,$4.6154,3017108,$4.6758,$4.7253,$4.5057
07/27/2017,$4.4505,1499772,$4.4626,$4.5549,$4.4289
07/26/2017,$4.4011,1398853,$4.3637,$4.4723,$4.3297
07/25/2017,$4.4396,3099645,$4.4835,$4.4863,$4.2967
07/24/2017,$4.5934,3575394,$4.4516,$4.7253,$4.4516
07/21/2017,$4.3516,4179270,$4.3709,$4.5538,$4.289
07/20/2017,$4.2863,5800892,$4.175,$4.3188,$4.175
07/19/2017,$3.9341,4155519,$4.1918,$4.25,$3.9341
07/18/2017,$4.1538,5645373,$3.8709,$4.1538,$3.8682
07/17/2017,$3.8022,5697152,$3.8777,$3.9533,$2.7692
07/14/2017,$4.1209,2441987,$4.1703,$4.206,$4.10
07/13/2017,$4.3022,1436527,$4.3834,$4.3834,$4.2088
07/12/2017,$4.3946,2644008,$4.1538,$4.3946,$4.1214
07/11/2017,$4.1319,1888980,$4.2527,$4.2527,$4.1236
07/10/2017,$4.2308,2402948,$4.3461,$4.3461,$4.1786
07/07/2017,$4.3188,1699427,$4.3625,$4.3625,$4.1813
07/06/2017,$4.3956,1130312,$4.511,$4.511,$4.3654
07/05/2017,$4.4764,1321230,$4.4423,$4.5055,$4.3496
07/03/2017,$4.4396,1872418,$4.2868,$4.489,$4.2859
06/30/2017,$4.2857,1194922,$4.2996,$4.3626,$4.2472
06/29/2017,$4.3956,1706980,$4.5275,$4.5275,$4.2363
06/28/2017,$4.5275,2816180,$4.451,$4.6154,$4.4346
06/27/2017,$4.3599,4043225,$4.2692,$4.3956,$4.011
06/26/2017,$4.3055,5305760,$4.4451,$4.4505,$4.2335
06/23/2017,$4.8165,2015561,$4.7857,$4.8187,$4.6593
06/22/2017,$4.6608,2415961,$4.8156,$4.8994,$4.6429
06/21/2017,$4.7802,4624170,$5.0983,$5.1648,$4.7143
06/20/2017,$5.0548,4975430,$4.7912,$5.0654,$4.7582
06/19/2017,$4.6593,4461916,$4.5275,$4.7797,$4.5275
06/16/2017,$4.3956,4807080,$4.2308,$4.5055,$4.2308
06/15/2017,$4.2033,11289107,$3.3967,$4.2236,$3.2692
06/14/2017,$3.8462,6794977,$4.3516,$4.3626,$3.7692
06/13/2017,$4.3764,5247975,$4.2514,$4.5494,$4.2308
06/12/2017,$4.2507,11563928,$4.9313,$4.9396,$4.1483
06/09/2017,$5.00,9611248,$5.3574,$5.5807,$4.6703
06/08/2017,$5.3297,9111475,$5.8126,$5.8126,$5.1376
06/07/2017,$5.8022,5278369,$5.9876,$5.989,$5.7692
06/06/2017,$6.0049,10319319,$5.9531,$6.1538,$5.7692
06/05/2017,$5.6703,7451906,$5.7143,$5.7582,$5.6044
06/02/2017,$5.4945,7900355,$5.6429,$5.7302,$5.2978
06/01/2017,$5.6236,12400582,$5.7308,$5.878,$5.2857
05/31/2017,$5.3192,11210938,$4.6868,$5.4505,$4.6813
05/30/2017,$4.6923,12580035,$4.3956,$4.8198,$4.0659
05/26/2017,$4.4505,20178633,$5.1044,$5.1045,$4.2747
05/25/2017,$5.2418,40779962,$5.4396,$6.2088,$4.1209
05/24/2017,$4.5604,30716717,$3.4665,$4.6148,$3.4066
05/23/2017,$3.2308,12913277,$2.8291,$3.2418,$2.8077
05/22/2017,$2.6483,11222586,$2.7473,$2.912,$2.4835
05/19/2017,$2.4066,4477113,$2.3965,$2.5535,$2.3858
05/18/2017,$2.3626,4423241,$2.3695,$2.4165,$2.3297
05/17/2017,$2.3242,3754755,$2.3627,$2.4175,$2.3187
05/16/2017,$2.2527,3774320,$2.2297,$2.2527,$2.1758
05/15/2017,$2.1978,2922741,$2.0769,$2.2418,$2.072
05/12/2017,$2.0659,5544454,$2.3511,$2.3511,$2.0177
05/11/2017,$2.3516,5511148,$2.4225,$2.6363,$2.3407
05/10/2017,$2.4176,11699791,$2.5604,$2.9121,$2.3132
05/09/2017,$2.5604,5971517,$2.331,$2.5714,$2.331
05/08/2017,$2.1978,4004459,$2.1477,$2.1978,$2.0736
05/05/2017,$2.011,3272909,$1.8956,$2.0659,$1.8956
05/04/2017,$1.8681,5119665,$1.9022,$2.0989,$1.8352
05/03/2017,$1.8297,3101920,$1.6978,$1.8571,$1.6923
05/02/2017,$1.6527,4147147,$1.7308,$1.7889,$1.6156
05/01/2017,$1.6977,4878697,$1.5819,$1.7253,$1.5715
04/28/2017,$1.5132,2108108,$1.5385,$1.5714,$1.5055
04/27/2017,$1.5604,4056420,$1.4934,$1.5604,$1.489
04/26/2017,$1.4725,3361543,$1.423,$1.4912,$1.423
04/25/2017,$1.4132,1848849,$1.4033,$1.4297,$1.4029
04/24/2017,$1.4005,618528,$1.3956,$1.4148,$1.3956
04/21/2017,$1.3901,1006734,$1.4022,$1.4165,$1.3714
04/20/2017,$1.411,877514,$1.40,$1.4165,$1.3901
04/19/2017,$1.3791,360724,$1.386,$1.386,$1.3637
04/18/2017,$1.386,1063154,$1.3821,$1.3863,$1.3626
04/17/2017,$1.3516,731914,$1.3269,$1.373,$1.3269
04/13/2017,$1.3188,1368641,$1.3847,$1.3847,$1.3187
04/12/2017,$1.3847,392574,$1.3848,$1.3949,$1.3847
04/11/2017,$1.3848,1012194,$1.3626,$1.40,$1.3516
04/10/2017,$1.3736,1262353,$1.3736,$1.4011,$1.3407
04/07/2017,$1.3516,946583,$1.3462,$1.3653,$1.3302
04/06/2017,$1.3451,1405860,$1.3269,$1.3615,$1.3242
04/05/2017,$1.3022,534990,$1.3198,$1.3198,$1.2989
04/04/2017,$1.3198,979252,$1.3308,$1.3396,$1.3132
04/03/2017,$1.3324,1508600,$1.3187,$1.342,$1.3187
03/31/2017,$1.2759,1718173,$1.2308,$1.3286,$1.2308
03/30/2017,$1.2308,470379,$1.2527,$1.2555,$1.2199
03/29/2017,$1.2473,707890,$1.2254,$1.2708,$1.2254
03/28/2017,$1.2253,1488215,$1.2654,$1.2967,$1.2253
03/27/2017,$1.2522,1226044,$1.1824,$1.2527,$1.1769
03/24/2017,$1.1978,2055055,$1.2088,$1.2115,$1.1626
03/23/2017,$1.2308,688143,$1.2802,$1.2802,$1.2197
03/22/2017,$1.2202,3283738,$1.3088,$1.3129,$1.1991
03/21/2017,$1.3516,3601602,$1.1978,$1.3516,$1.1978
03/20/2017,$1.1648,7083811,$1.2418,$1.2445,$1.1429
03/17/2017,$1.2967,5736009,$1.3214,$1.3954,$1.2857
03/16/2017,$1.3462,3371098,$1.4231,$1.4505,$1.3462
03/15/2017,$1.4511,1606971,$1.4451,$1.4918,$1.4451
03/14/2017,$1.4396,1678952,$1.489,$1.5055,$1.4396
03/13/2017,$1.4698,4083811,$1.4863,$1.50,$1.4122
03/10/2017,$1.4835,4127582,$1.4614,$1.5055,$1.3846
03/09/2017,$1.4011,2948039,$1.375,$1.4505,$1.3352
03/08/2017,$1.3533,3961507,$1.4121,$1.4121,$1.3187
03/07/2017,$1.4505,5114933,$1.5044,$1.522,$1.4302
03/06/2017,$1.5275,4872691,$1.4228,$1.533,$1.4228
03/03/2017,$1.4176,4250705,$1.4165,$1.4341,$1.3544
03/02/2017,$1.378,4906452,$1.3132,$1.3786,$1.2923
03/01/2017,$1.2863,3038675,$1.2802,$1.3008,$1.2643
02/28/2017,$1.2637,1848485,$1.2852,$1.2879,$1.2527
02/27/2017,$1.2857,2369551,$1.2967,$1.3049,$1.278
02/24/2017,$1.3074,3738284,$1.3132,$1.3192,$1.2967
02/23/2017,$1.2857,4487578,$1.2637,$1.289,$1.2636
02/22/2017,$1.2473,2596233,$1.2252,$1.2533,$1.2252
02/21/2017,$1.2198,3861953,$1.2253,$1.2308,$1.2099
02/17/2017,$1.1868,1240422,$1.1867,$1.1978,$1.1852
02/16/2017,$1.1868,1168532,$1.1978,$1.1981,$1.1786
02/15/2017,$1.1868,731732,$1.2033,$1.2033,$1.1659
02/14/2017,$1.1868,1914824,$1.1813,$1.1868,$1.1593
02/13/2017,$1.1599,883702,$1.1691,$1.1758,$1.1511
02/10/2017,$1.1593,2574939,$1.1401,$1.1593,$1.1264
02/09/2017,$1.1429,3024024,$1.1629,$1.1731,$1.1357
02/08/2017,$1.1978,1867504,$1.2088,$1.2165,$1.1769
02/07/2017,$1.2089,2624625,$1.2198,$1.2418,$1.2088
02/06/2017,$1.2088,896715,$1.2308,$1.2308,$1.1991
02/03/2017,$1.2088,2049504,$1.2033,$1.2286,$1.2033
02/02/2017,$1.2033,3383110,$1.1758,$1.2099,$1.1758
02/01/2017,$1.1863,3359996,$1.2088,$1.2088,$1.1566
01/31/2017,$1.1923,2830194,$1.2038,$1.2302,$1.1918
01/30/2017,$1.184,1520794,$1.2088,$1.2308,$1.1703
01/27/2017,$1.2088,1857767,$1.1978,$1.2305,$1.1978
01/26/2017,$1.1841,2220038,$1.1731,$1.2416,$1.1731
01/25/2017,$1.1704,2841751,$1.2294,$1.2294,$1.1593
01/24/2017,$1.2294,1711166,$1.2857,$1.2857,$1.2294
01/23/2017,$1.2857,1173264,$1.2913,$1.3022,$1.2857
01/20/2017,$1.2747,2022568,$1.2912,$1.3049,$1.2747
01/19/2017,$1.2857,2290927,$1.2967,$1.3022,$1.2753
01/18/2017,$1.2747,2356447,$1.2802,$1.2967,$1.2374
01/17/2017,$1.2857,3843844,$1.261,$1.3187,$1.2418
01/13/2017,$1.1977,1723087,$1.1868,$1.1978,$1.1758
01/12/2017,$1.1868,3587497,$1.2184,$1.2184,$1.1604
01/11/2017,$1.2143,5307853,$1.2308,$1.2309,$1.1538
01/10/2017,$1.2637,1701793,$1.2651,$1.3022,$1.2582
01/09/2017,$1.2588,1338793,$1.2747,$1.3022,$1.2308
01/06/2017,$1.283,5432159,$1.3132,$1.3846,$1.2198
01/05/2017,$1.4176,4938848,$1.456,$1.522,$1.3846
01/04/2017,$1.6044,7301847,$1.5604,$1.6703,$1.544
01/03/2017,$1.4945,3948312,$1.4341,$1.5604,$1.3824
12/30/2016,$1.3368,1401856,$1.3626,$1.3709,$1.3297
12/29/2016,$1.3352,1665848,$1.4011,$1.4011,$1.3186
12/28/2016,$1.3187,2651743,$1.2885,$1.3956,$1.2885
12/27/2016,$1.261,3274456,$1.2714,$1.3385,$1.261
12/23/2016,$1.2165,2240786,$1.1912,$1.283,$1.1813
12/22/2016,$1.1541,1215579,$1.1758,$1.1879,$1.1538
12/21/2016,$1.1401,2258804,$1.1418,$1.1759,$1.1332
12/20/2016,$1.1099,322049,$1.1154,$1.1209,$1.1044
12/19/2016,$1.1099,625353,$1.1154,$1.1374,$1.1044
12/16/2016,$1.1165,349713,$1.1055,$1.1319,$1.1027
12/15/2016,$1.112,796069,$1.1319,$1.1319,$1.0989
12/14/2016,$1.1265,314223,$1.1423,$1.1646,$1.1247
12/13/2016,$1.1286,518428,$1.1538,$1.1633,$1.122
12/12/2016,$1.1538,366366,$1.1379,$1.1538,$1.1379
12/09/2016,$1.1319,311948,$1.1429,$1.1648,$1.1264
12/08/2016,$1.1429,1555465,$1.122,$1.1703,$1.122
12/07/2016,$1.1181,359450,$1.111,$1.1208,$1.1044
12/06/2016,$1.089,502867,$1.1148,$1.1236,$1.089
12/05/2016,$1.0879,313313,$1.1265,$1.1265,$1.0879
12/02/2016,$1.1352,515061,$1.1115,$1.1512,$1.1115
12/01/2016,$1.1017,210119,$1.0769,$1.1044,$1.0769
11/30/2016,$1.0824,1826554,$1.0769,$1.0824,$1.0165
11/29/2016,$1.0659,1291837,$1.0994,$1.1099,$1.0659
11/28/2016,$1.1098,281281,$1.1099,$1.1099,$1.0989
11/25/2016,$1.1099,164892,$1.1374,$1.1374,$1.1049
11/23/2016,$1.1319,347893,$1.1648,$1.1648,$1.1044
11/22/2016,$1.1868,392938,$1.1978,$1.1978,$1.1648
11/21/2016,$1.1758,359541,$1.1868,$1.1868,$1.1522
11/18/2016,$1.1923,228046,$1.1868,$1.1923,$1.1868
11/17/2016,$1.1764,558923,$1.1429,$1.1868,$1.1429
11/16/2016,$1.1703,837929,$1.1593,$1.1703,$1.0824
11/15/2016,$1.1538,429611,$1.1044,$1.1538,$1.061
11/14/2016,$1.0989,525344,$1.0934,$1.1099,$1.0549
11/11/2016,$1.1099,167804,$1.0769,$1.1527,$1.0769
11/10/2016,$1.0879,837929,$1.1538,$1.1538,$1.0879
11/09/2016,$1.1401,528620,$1.1758,$1.1758,$1.1297
11/08/2016,$1.1099,188916,$1.0769,$1.1099,$1.0769
11/07/2016,$1.0604,249067,$1.0658,$1.0769,$1.0604
11/04/2016,$1.0659,535900,$1.0549,$1.0803,$1.022
11/03/2016,$1.1099,1027027,$1.2088,$1.2088,$1.044
11/02/2016,$1.1648,432159,$1.2088,$1.2088,$1.1429
11/01/2016,$1.1978,1048776,$1.2088,$1.2088,$1.1319
10/31/2016,$1.1857,351806,$1.1484,$1.1857,$1.1319
10/28/2016,$1.1484,656384,$1.0989,$1.1527,$1.0857
